Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,94,94.69359,92.57585,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,PRIMAR,G,FEMALE,PERCENT,,,,,,,,,,,,,,,94,94.83119,93.84311,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,PRIMAR,G,MALE,PERCENT,,,,,,,,,,,,,,,94,93.76423,84.05331,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,93.99974,94.90813,84.01803,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,,94.0009,95.10162,84.01457,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,,93.99681,94.40079,84.02688,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,94,94.82442,84.01785,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,94,95.00513,84.01624,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",630,Puerto Rico,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,94,94.37043,84.02179,,,,,,,PRI
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,72.7515,64.23909,54.73054,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,LOWSEC,G,FEMALE,PERCENT,,,,,,,64.9941,62.21065,50.5612,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,LOWSEC,G,MALE,PERCENT,,,,,,,82.79817,67.20203,60.04084,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,PREPRI,G,MALE,PERCENT,,,,,,,,,,,,,,,,100,0,100,100,0,0,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,52.33675,48.88653,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,PRIMAR,G,FEMALE,PERCENT,,,,,,,,,54.13774,45.19801,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,PRIMAR,G,MALE,PERCENT,,,,,,,,,41.89336,66.48814,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,SECOND,G,BOTHSEX,PERCENT,,,,,,,68.41935,,52.80141,,,66.62027,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,SECOND,G,FEMALE,PERCENT,,,,,,,65.32606,,52.82173,,,61.83013,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,SECOND,G,MALE,PERCENT,,,,,,,72.37955,,52.77594,,,72.49071,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,64.35272,,50.94882,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,UPPSEC,G,FEMALE,PERCENT,,,,,,,65.64074,,55.02343,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",634,Qatar,UPPSEC,G,MALE,PERCENT,,,,,,,62.72147,,45.92164,,,,,,,100,100,100,100,100,100,,,QAT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,98.93708,94.98362,97.9982,98.10929,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,98.82012,94.7756,98.69223,98.93825,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,99.41844,95.88875,95.05823,94.57638,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,PREPRI,G,BOTHSEX,PERCENT,91.69646,87.86205,91.74221,92.58794,,89.40318,90.04081,89.56927,90.23966,90.41462,90.32148,91.33852,92.01946,,,,83.91798,90.1352,90.69872,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,PREPRI,G,FEMALE,PERCENT,91.69646,87.86205,91.74221,92.58794,,89.40318,90.04081,89.56927,90.23966,90.41462,90.32148,91.33852,92.01946,,,,84.50135,90.45506,91.05234,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,PREPRI,G,MALE,PERCENT,0,0,0,0,,0,0,0,0,0,0,0,0,,,,65.34653,79.59184,77.77778,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,93.81906,100,99.16593,99.08629,98.97685,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,PRIMAR,G,FEMALE,PERCENT,,,,,,,,,,,,,,,93.7005,100,99.20124,99.18478,99.11424,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,PRIMAR,G,MALE,PERCENT,,,,,,,,,,,,,,,100,100,97.35099,94.07895,91.5493,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,95.58112,98.23383,98.35673,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,95.25993,98.81644,99.04773,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,,,,96.78227,96.06186,95.8676,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,97.11469,98.85642,98.97647,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,96.65005,99.17802,99.35856,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",498,Republic of Moldova,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,98.35282,97.96772,98.02033,100,100,,,MDA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",643,Russian Federation,PRIMAR,G,BOTHSEX,PERCENT,,96.05453,95.68217,95.71899,,96.27376,96.5243,96.56222,96.73913,,,,98.84002,98.90517,98.87656,98.89799,99.00624,98.58485,98.58485,,,,,RUS
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,61.34397,67.00905,,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,55.87289,67.58689,,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,63.72138,66.77141,,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,,37.87827,,,,48.96027,50.5035,42.99765,45.62102,49.51666,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,,39.16737,,,,48.42474,49.8904,42.11203,45.74347,49.06335,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,PREPRI,G,MALE,PERCENT,,,,,,,,,,,,32.70869,,,,51.0445,52.65998,46.52524,44.96982,52.03022,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,PRIMAR,G,BOTHSEX,PERCENT,52.58312,62.70472,81.16738,85.18247,81.71232,93.73144,98.29944,98.07005,94.16167,93.87177,91.47908,98.42676,95.55908,95.20406,95.57449,93.92453,92.49966,92.58643,94.40021,95.06131,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,PRIMAR,G,FEMALE,PERCENT,51.87295,63.30469,81.55414,85.97387,84.58348,93.88942,98.29997,98.42054,97.27795,92.30898,92.44131,99.25912,94.1353,95.3725,95.8565,94.44296,93.28658,93.50671,95.28657,95.86756,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,PRIMAR,G,MALE,PERCENT,53.38364,62.07781,80.77842,84.38602,78.70041,93.5442,98.29885,97.66766,90.44163,95.70894,90.37685,97.5401,97.152,95.01328,95.25318,93.32787,91.58735,91.52351,93.3228,94.05652,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,SECOND,G,BOTHSEX,PERCENT,,,,,,,,53.35867,,,,82.96462,83.47547,89.17045,,51.52581,58.91901,57.98455,59.69707,62.60762,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,SECOND,G,FEMALE,PERCENT,,,,,,,,36.50794,,,,71.96704,70.77668,80.56853,,46.71393,55.22883,52.84284,54.98724,57.43187,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,SECOND,G,MALE,PERCENT,,,,,,,,59.12822,,,,87.198,88.2735,92.60274,,53.59423,60.52767,60.2816,61.84338,64.98506,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,54.04614,,67.20736,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,49.43439,,68.70172,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",646,Rwanda,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,56.17368,,66.66667,,,,RWA
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,LOWSEC,G,BOTHSEX,PERCENT,,,40.37037,39.47368,35.42435,39.02439,,39.73064,35.60606,49.65986,49.15254,55.6,53.33333,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,LOWSEC,G,FEMALE,PERCENT,,,39.63415,39.32584,36.41975,33.78378,,,,53.19149,56.17978,55.90062,54.96689,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,LOWSEC,G,MALE,PERCENT,,,41.50943,39.77273,33.94495,46.93878,,,,43.39623,38.46154,55.05618,50.5618,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,PRIMAR,G,BOTHSEX,PERCENT,61.23596,55.77465,54.40415,55.70652,55.04087,58.33333,,61.82796,63.59102,61.62528,61.62528,63.61656,64.67532,64.67532,68.32918,71.8232,72.01018,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,PRIMAR,G,FEMALE,PERCENT,,55.91054,53.43284,55.91054,54.95208,56.95793,,,,63.82429,64.32292,64.67662,65.7971,65.7971,69.25208,72.86585,72.09945,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,PRIMAR,G,MALE,PERCENT,,54.7619,60.78431,54.54545,55.55556,66.66667,,,,46.42857,44.0678,56.14035,55,55,60,61.76471,70.96774,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,SECOND,G,BOTHSEX,PERCENT,28.18182,34.57447,40.42553,40.52758,35.39192,39.04282,,39.82103,35.73141,49.88662,47.09677,55.55556,53.125,,50.67961,59.73025,61.66983,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,SECOND,G,FEMALE,PERCENT,,,39.84375,38.48921,35.2,33.4728,,,,53.19149,53.19149,55.81395,55.35714,,52.9745,62.43094,64.48087,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,SECOND,G,MALE,PERCENT,,,41.31737,44.60432,35.67251,47.46835,,,,44.02516,37.70492,55.08982,49.40476,,45.67901,53.50318,55.2795,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,UPPSEC,G,BOTHSEX,PERCENT,,,40.52288,42.38411,35.33333,39.07285,,40,35.94771,50.34014,43.52941,55.50459,52.88462,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,UPPSEC,G,FEMALE,PERCENT,,,40.21739,37,32.95455,32.96703,,,,53.19149,48.07692,55.71429,55.81395,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",659,Saint Kitts and Nevis,UPPSEC,G,MALE,PERCENT,,,40.98361,52.94118,38.70968,48.33333,,,,45.28302,36.36364,55.12821,48.10127,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,65.66164,65.45455,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,68.09524,67.60563,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,59.88701,60.3352,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,PREPRI,G,BOTHSEX,PERCENT,,,,,55.23256,,,,,,,,60,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,PREPRI,G,FEMALE,PERCENT,,,,,55.23256,,,,,,,,60,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,PREPRI,G,MALE,PERCENT,,,,,0,,,,,,,,0,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,PRIMAR,G,BOTHSEX,PERCENT,,72.14829,,77.33454,77.80952,79.96272,79.84344,82.14654,87.83231,87.636,86.7745,86.74136,87.76091,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,PRIMAR,G,FEMALE,PERCENT,,73.73853,,74.68085,78.3903,81.12798,76.90557,82.52656,90.26128,88.36158,87.52735,88.39957,89.82495,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,PRIMAR,G,MALE,PERCENT,,64.44444,,92.63804,74.12587,72.84768,97.9021,79.5082,72.79412,82.53968,81.75182,75.71429,74.28571,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,SECOND,G,BOTHSEX,PERCENT,,56.26703,,,,57.53425,57.04142,,56.58836,58.08383,61.01871,65.06379,65.04382,,,71.84751,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,SECOND,G,FEMALE,PERCENT,,57.89474,,,,60.51081,59.10781,,,,65.30303,67.17877,67.0816,,,75.20661,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,SECOND,G,MALE,PERCENT,,53.28185,,,,52.38095,53.4202,,,,51.65563,60.06601,60.19737,,,63.63636,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,64.21801,64.45498,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,65.87838,66.32997,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",662,Saint Lucia,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,60.31746,60,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,LOWSEC,G,BOTHSEX,PERCENT,,58.94737,54.1806,50.32051,53.80952,,,,55.71031,49.36248,64.3026,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,LOWSEC,G,FEMALE,PERCENT,,56.44172,46.62921,46.19565,50.81967,,,,59.29204,59.63636,63.7037,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,LOWSEC,G,MALE,PERCENT,,62.29508,65.28926,56.25,57.95455,,,,49.62406,39.05109,65.35948,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,14.07407,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,,,,14.10891,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,PREPRI,G,MALE,PERCENT,,,,,,,,,,,,,,0,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,PRIMAR,G,BOTHSEX,PERCENT,,71.71315,69.20877,73.13855,72.20039,,,77.59914,82.96943,79.63595,84.10372,85.67104,85.29076,82.69663,76.0514,84.28094,82.9108,66.51934,61.0687,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,PRIMAR,G,FEMALE,PERCENT,,74.79339,71.37097,76.41753,74.62687,,,80.11127,,82.24163,86.54124,73.25581,88.47795,85.95506,78.02038,85.83106,78.34395,67.23684,62.5974,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,PRIMAR,G,MALE,PERCENT,,63.66906,63.93443,64.21053,65.8363,,,69.15888,,70.3125,75.5102,88.27839,72.41379,69.66292,68.04734,77.30061,83.70044,62.75862,53.06122,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,SECOND,G,BOTHSEX,PERCENT,49.50739,59.01235,54.15677,50.34325,53.91304,,,31.10721,55.85284,47.9684,62.94118,59.84615,58.23529,57.36544,50.14925,58.39416,55.24079,61.22159,58.41584,62.5,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,SECOND,G,FEMALE,PERCENT,46.75325,56.46552,46.61355,46.51163,50.74627,,,31.42857,59.04255,59.00901,62.70023,61.98157,60.71429,61.75824,51.93622,59.95624,56.90377,63.44538,60.16598,64.69388,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,SECOND,G,MALE,PERCENT,53.14286,62.42775,65.29412,55.86592,58.33333,,,30.59361,50.45045,36.87783,63.37449,55.55556,53.44828,49.40239,46.75325,55.26316,51.75439,56.57895,54.66667,57.65766,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,UPPSEC,G,BOTHSEX,PERCENT,,59.16667,54.09836,50.4,54.19355,,,,56.06695,45.69733,60.70039,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,UPPSEC,G,FEMALE,PERCENT,,56.52174,46.57534,45.94595,50.54945,,,,58.66667,57.98817,61.07784,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",670,Saint Vincent and the Grenadines,UPPSEC,G,MALE,PERCENT,,62.7451,65.30612,56.86275,59.375,,,,51.68539,33.33333,60,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",882,Samoa,PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,100,100,100,100,100,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",882,Samoa,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,,,,,100,100,100,100,100,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",882,Samoa,PREPRI,G,MALE,PERCENT,,,,,,,,,,,,,,,100,100,100,100,100,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",882,Samoa,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,,,,93.48422,93.96253,93.88646,,,,,,,,,
