Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",376,Israel,G,FEMALE,PERCENT,96.46574,98.79709,95.959,99.06671,99.04774,100,100,99.2741,100,100,99.50741,99.51048,100,99.73147,100,100,100,100,100,100,,,,ISR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",376,Israel,G,MALE,PERCENT,97.31574,100,96.89616,100,100,99.82686,99.51358,100,98.50477,96.75826,100,100,99.76096,100,98.97557,98.96588,99.37259,98.22393,99.43675,99.53098,,,,ISR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",380,Italy,G,BOTHSEX,PERCENT,99.76764,96.49426,97.34793,98.31299,98.873,99.00142,98.92449,99.22074,99.48531,99.3161,99.62172,98.90774,98.81426,98.087,98.15163,97.06873,96.21854,93.89478,93.36875,91.53886,,,,ITA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",380,Italy,G,FEMALE,PERCENT,99.52284,95.35513,96.26021,97.67713,97.68334,97.94681,97.78989,98.39737,98.94122,98.59326,99.22194,98.01918,97.84999,97.49679,97.80273,96.32402,95.09274,93.30111,92.83922,91.06104,,,,ITA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",380,Italy,G,MALE,PERCENT,100,97.57615,98.38078,98.91611,100,100,100,100,100,100,100,99.74818,99.72609,98.64491,98.48127,97.77204,97.2817,94.45525,93.86828,91.98919,,,,ITA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",388,Jamaica,G,BOTHSEX,PERCENT,,94.88191,95.8227,94.46633,99.5822,,,97.11061,,,,,,,,,,,,,,,,JAM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",388,Jamaica,G,FEMALE,PERCENT,,96.58292,97.97515,96.08747,100,,,100,,,,,,,,,,,,,,,,JAM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",388,Jamaica,G,MALE,PERCENT,,93.26387,93.77754,92.9234,99.18347,,,94.34969,,,,,,,,,,,,,,,,JAM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",400,Jordan,G,BOTHSEX,PERCENT,58.57458,,63.64346,61.45514,60.56167,60.19424,59.81231,,60.05266,,41.43363,41.20143,43.08487,,,,,41.86441,43.37772,45.15772,49.63614,,,JOR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",400,Jordan,G,FEMALE,PERCENT,56.82393,,62.22979,59.9132,59.90719,58.98251,59.22466,,58.68831,,40.24812,40.17819,42.03064,,,,,41.90129,43.5779,45.32642,49.90967,,,JOR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",400,Jordan,G,MALE,PERCENT,60.23699,,64.98765,62.92085,61.18339,61.34525,60.37106,,61.3593,,42.5776,42.19099,44.10653,,,,,41.82864,43.18416,44.9952,49.37359,,,JOR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",398,Kazakhstan,G,BOTHSEX,PERCENT,,76.23276,76.66579,81.1694,81.52489,87.92466,88.96922,94.93751,98.78242,98.52133,,99.19191,98.75711,99.01472,98.97967,94.64276,91.23202,,,90.40156,77.74316,,,KAZ
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",398,Kazakhstan,G,FEMALE,PERCENT,,77.16396,77.77643,82.47961,82.93201,89.04517,89.89836,96.46671,99.47385,100,,100,100,100,100,100,95.12533,,,92.20409,77.45954,,,KAZ
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",398,Kazakhstan,G,MALE,PERCENT,,75.34765,75.61155,79.92503,80.18575,86.85475,88.07914,93.47441,98.12255,97.1144,,98.42564,97.57896,98.08201,98.0153,89.58722,87.56219,,,88.699,78.01136,,,KAZ
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",404,Kenya,G,BOTHSEX,PERCENT,,46.0889,43.54804,44.74036,43.3654,43.23754,43.34165,44.61103,42.45389,46.27357,,,,,,,,,,,,,,KEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",404,Kenya,G,FEMALE,PERCENT,,46.56523,43.82247,46.11873,43.90765,43.74093,42.99105,43.93932,42.39761,46.19878,,,,,,,,,,,,,,KEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",404,Kenya,G,MALE,PERCENT,,45.61811,43.27688,43.37904,42.8301,42.74078,43.68732,45.27272,42.50928,46.34713,,,,,,,,,,,,,,KEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",296,Kiribati,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,97.67021,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",296,Kiribati,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",296,Kiribati,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,95.56558,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",414,Kuwait,G,BOTHSEX,PERCENT,80.96678,79.15508,74.20204,69.65838,77.73548,74.46983,,88.91161,85.53435,,94.04787,96.16833,93.53382,88.60425,83.98405,,79.85591,75.87355,,70.72176,69.3112,,,KWT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",414,Kuwait,G,FEMALE,PERCENT,87.59366,86.38019,81.00328,70.92605,77.66092,75.0754,,87.31287,85.19172,,93.73082,97.37079,94.94252,89.01448,84.45851,,82.03429,77.81035,,74.33605,72.09255,,,KWT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",414,Kuwait,G,MALE,PERCENT,75.40008,73.14173,68.38964,68.52373,77.80586,73.8722,,90.50615,85.87212,,94.35112,95.02604,92.19401,88.21352,83.53205,,77.80393,74.08845,,67.48926,66.82007,,,KWT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",417,Kyrgyzstan,G,BOTHSEX,PERCENT,42.37808,43.21077,43.11458,44.88972,45.34428,45.05985,47.36574,48.92191,52.43388,53.66011,53.95921,56.27567,64.3349,65.14844,67.30664,69.35852,72.52732,95.29989,91.26972,89.76144,87.0928,,,KGZ
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",417,Kyrgyzstan,G,FEMALE,PERCENT,43.20196,43.45739,43.84378,46.24348,45.66484,45.14491,48.31038,50.48104,54.18256,54.85743,55.5194,57.36897,65.55853,67.03991,68.65957,70.77535,73.62644,96.19876,91.72233,90.45401,87.73514,,,KGZ
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",417,Kyrgyzstan,G,MALE,PERCENT,41.58457,42.97371,42.41359,43.58924,45.03663,44.97823,46.45822,47.42803,50.75925,52.51228,52.46083,55.22403,63.15709,63.3284,66.0062,67.99856,71.47371,94.4396,90.83742,89.10128,86.48159,,,KGZ
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",432,Landlocked developing countries (LLDCs),G,BOTHSEX,PERCENT,,,,,,,33.65985,33.75713,33.67264,34.50442,33.83573,34.08994,38.80696,42.2203,42.24794,42.93761,41.63397,41.24169,39.45454,44.38289,49.34994,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",432,Landlocked developing countries (LLDCs),G,FEMALE,PERCENT,,,,,,,33.78946,33.90062,33.82304,34.61608,33.97159,34.23063,39.14369,41.87296,41.94407,42.75461,41.361,40.90921,39.32942,44.13954,48.76227,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",432,Landlocked developing countries (LLDCs),G,MALE,PERCENT,,,,,,,33.53203,33.61604,33.52457,34.39384,33.7022,33.95339,38.48062,42.55779,42.54363,43.1168,41.90005,41.56672,39.57744,44.6211,49.92237,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",418,Lao People's Democratic Republic,G,BOTHSEX,PERCENT,9.53889,9.18523,8.93092,9.79218,10.41083,12.0029,13.73877,15.18204,25.02089,31.84154,35.56989,37.53545,42.64261,47.90068,52.31365,54.7111,60.55885,62.40247,66.94642,69.20363,70.53972,,,LAO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",418,Lao People's Democratic Republic,G,FEMALE,PERCENT,9.84698,9.46788,9.19739,9.89127,10.54644,12.12273,14.02594,,25.3701,32.14741,35.89532,37.95783,43.23676,48.24672,52.86232,55.35532,60.91816,62.80309,67.24913,69.73774,70.9651,,,LAO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",418,Lao People's Democratic Republic,G,MALE,PERCENT,9.23862,8.90946,8.67091,9.69549,10.27849,11.88596,13.45859,,24.68023,31.54354,35.25353,37.12614,42.06727,47.56617,51.78428,54.09026,60.21247,62.01699,66.65533,68.68982,70.13025,,,LAO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",419,Latin America and the Caribbean,G,BOTHSEX,PERCENT,84.57826,82.50693,82.17933,83.97004,83.65732,88.09897,89.04297,86.62219,89.73663,89.93051,90.34655,87.31248,87.56897,90.9629,93.10394,93.10737,94.43048,94.39742,95.38392,95.18666,95.05439,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",419,Latin America and the Caribbean,G,FEMALE,PERCENT,84.52332,82.45759,82.09483,83.79171,83.41067,88.46864,89.16692,87.16085,90.19199,90.92001,91.12082,87.82392,87.64965,91.46352,93.79847,93.71744,95.28824,94.25829,95.65505,95.42891,95.2426,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",419,Latin America and the Caribbean,G,MALE,PERCENT,84.66806,82.58893,82.30269,84.17427,83.90011,87.74592,88.25444,86.10629,89.29932,88.99094,89.61464,86.82209,87.49116,90.48468,92.44164,92.52438,93.6166,94.53234,95.12359,94.95378,94.87657,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",428,Latvia,G,BOTHSEX,PERCENT,,,,98.52116,97.04132,98.93831,97.1322,97.27079,98.48147,97.64251,96.70395,97.19563,97.35246,97.02492,97.0518,96.80011,97.12234,98.09276,97.7379,97.77398,,,,LVA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",428,Latvia,G,FEMALE,PERCENT,,,,96.92475,96.27769,97.83495,96.75623,96.85235,96.92626,97.17449,96.22195,96.83963,98.05688,97.50733,97.55572,96.83712,97.73065,98.73305,97.65513,98.52402,,,,LVA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",428,Latvia,G,MALE,PERCENT,,,,100,97.75341,100,97.49063,97.67419,100,98.09091,97.15412,97.53037,96.68333,96.5627,96.56695,96.7646,96.53861,97.50636,97.81609,97.08156,,,,LVA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",199,Least Developed Countries (LDCs),G,BOTHSEX,PERCENT,,,,31.87968,31.68454,31.133,31.21496,31.45481,31.99618,32.56552,33.77298,38.0654,41.6511,44.16824,45.20781,46.39339,46.54113,47.19819,47.11723,49.62119,52.24975,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",199,Least Developed Countries (LDCs),G,FEMALE,PERCENT,,,,31.2315,31.14447,30.7507,30.92108,31.22009,31.84236,32.56606,33.88382,38.47238,42.20883,44.45381,45.41088,46.53649,46.60116,47.45025,47.63435,50.05281,52.62284,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",199,Least Developed Countries (LDCs),G,MALE,PERCENT,,,,32.51439,32.2119,31.50597,31.50118,31.68261,32.14527,32.56361,33.66364,37.66706,41.10574,43.88803,45.00774,46.25307,46.48298,46.95376,46.61491,49.20339,51.88992,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",426,Lesotho,G,BOTHSEX,PERCENT,,,,,,34.21217,,,,,,,,43.88301,37.66981,44.21435,42.36773,,39.93196,,,,,LSO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",426,Lesotho,G,FEMALE,PERCENT,,,,,,35.3502,,,,,,,,44.86856,38.10071,44.43146,42.87818,,39.99218,,,,,LSO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",426,Lesotho,G,MALE,PERCENT,,,,,,33.08124,,,,,,,,42.89755,37.23814,43.99602,41.85631,,39.87199,,,,,LSO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",430,Liberia,G,BOTHSEX,PERCENT,75.79873,,,,,,,,,,,,,,89.20917,85.20776,,78.79881,,,,,,LBR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",430,Liberia,G,FEMALE,PERCENT,68.75759,,,,,,,,,,,,,,86.35025,82.59315,,78.73418,,,,,,LBR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",430,Liberia,G,MALE,PERCENT,82.6856,,,,,,,,,,,,,,91.9607,87.72422,,78.86095,,,,,,LBR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",438,Liechtenstein,G,BOTHSEX,PERCENT,,,,98.53163,95.52573,91.84149,96.78514,98.02469,95.78947,98.70329,96.26437,98.9418,98.19121,,99.59128,98.14362,99.97773,99.69787,98.93456,97.08504,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",438,Liechtenstein,G,FEMALE,PERCENT,,,,97.1533,96.44444,90.94828,100,97.3822,98.83041,100,95.73171,99.46524,98.97959,,100,95.86957,99.94893,100,97.7817,93.95718,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",438,Liechtenstein,G,MALE,PERCENT,,,,100,94.59459,92.8934,93.06634,98.59813,93.30144,97.43331,96.73913,98.42932,97.3822,,99.23077,100,100,99.4026,100,100,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",440,Lithuania,G,BOTHSEX,PERCENT,72.89711,74.60797,80.06885,87.60557,90.05557,93.084,99.51996,99.47055,98.72983,99.79269,99.99022,99.47169,99.72796,96.13276,96.98737,98.15852,99.22779,99.87093,97.16828,96.17775,,,,LTU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",440,Lithuania,G,FEMALE,PERCENT,74.06256,75.86413,79.92375,87.18926,89.62296,94.49374,100,100,100,100,100,98.923,99.44356,96.24659,97.0624,98.21673,99.56107,100,96.98571,96.04607,,,,LTU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",440,Lithuania,G,MALE,PERCENT,71.79781,73.40977,80.207,88.00557,90.46528,91.78283,99.06947,98.97371,97.51018,99.59845,99.98104,100,100,96.0226,96.91582,98.1033,98.91085,99.74799,97.33876,96.30376,,,,LTU
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",442,Luxembourg,G,BOTHSEX,PERCENT,97.96132,95.14964,98.12908,,,96.04185,97.71309,95.69911,93.15259,,95.0524,95.19116,98.41864,98.0723,99.24494,98.98223,99.45119,98.1858,99.22148,99.76962,,,,LUX
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",442,Luxembourg,G,FEMALE,PERCENT,,96.39066,98.0212,,,96.8066,95.29092,98.77874,93.13444,,94.53961,94.60127,99.96485,100,100,97.92397,98.8801,96.29323,99.219,100,,,,LUX
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",442,Luxembourg,G,MALE,PERCENT,,93.9759,98.23097,,,95.31886,100,92.80162,93.16958,,95.52832,95.7391,96.9697,96.24789,98.52365,100,100,100,99.22384,99.55107,,,,LUX
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",450,Madagascar,G,BOTHSEX,PERCENT,10.48041,11.34574,,,,,,,,,,,,,,,,,60.68621,59.30485,,,,MDG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",450,Madagascar,G,FEMALE,PERCENT,10.8168,11.71757,,,,,,,,,,,,,,,,,62.88936,61.99463,,,,MDG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",450,Madagascar,G,MALE,PERCENT,10.14424,10.9741,,,,,,,,,,,,,,,,,58.52835,56.67317,,,,MDG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",458,Malaysia,G,BOTHSEX,PERCENT,78.14609,,76.90294,78.0619,74.64013,73.17789,74.33611,81.54544,81.36352,82.38064,85.9163,,,,,,89.25092,92.6298,92.73842,89.56653,90.31934,,,MYS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",458,Malaysia,G,FEMALE,PERCENT,,,79.33792,81.85785,77.23804,75.10944,77.77634,83.87015,83.01619,84.17295,88.42618,,,,,,90.7381,93.33585,92.87961,90.12655,90.85407,,,MYS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",458,Malaysia,G,MALE,PERCENT,,,74.59836,74.47045,72.18197,71.34836,71.07943,79.34803,79.80449,80.69336,83.55764,,,,,,87.84514,91.96321,92.60533,89.03933,89.81606,,,MYS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",462,Maldives,G,BOTHSEX,PERCENT,69.91651,70.80271,72.80702,,,76.77725,84.4284,85.7686,,,,82.93469,85.81081,92.55287,89.93021,89.10309,94.50856,96.17593,95.13401,93.22412,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",462,Maldives,G,FEMALE,PERCENT,70.35794,72.1182,73.84899,,,76.98219,84.31514,86.07923,,,,83.81019,85.28736,91.68975,90.58309,94.08602,95.29086,96.58966,95.92174,94.6305,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",462,Maldives,G,MALE,PERCENT,69.50649,69.57354,71.82814,,,76.58456,84.53608,85.4713,,,,82.10631,86.31347,93.38475,89.3066,84.44444,93.78977,95.80229,94.42938,91.95917,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",466,Mali,G,BOTHSEX,PERCENT,,,,,,,,,,49.64018,51.19646,51.8741,,43.18908,44.32952,43.49561,45.90001,50.18107,44.84178,,,,,MLI
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",466,Mali,G,FEMALE,PERCENT,,,,,,,,,,46.88793,48.71734,49.72827,,,42.0415,41.44958,42.94181,48.07911,43.11685,,,,,MLI
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",466,Mali,G,MALE,PERCENT,,,,,,,,,,52.31293,53.60264,53.95624,,,46.54368,45.47442,48.75952,52.21254,46.50856,,,,,MLI
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",470,Malta,G,BOTHSEX,PERCENT,,,,,,,,,,,,99.38347,98.68517,99.83662,98.91815,98.84489,99.25118,99.82135,98.71431,97.48164,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",470,Malta,G,FEMALE,PERCENT,,,,,,,,,,,,98.72671,97.28706,99.66268,97.76197,100,100,100,97.32345,94.76732,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",470,Malta,G,MALE,PERCENT,,,,,,,,,,,,100,100,100,100,97.77041,98.56107,99.65655,100,100,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",584,Marshall Islands,G,BOTHSEX,PERCENT,,,69.52209,,,,,,,,,,,,,62.83871,63.48168,,64.36782,68.84457,60.47652,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",584,Marshall Islands,G,FEMALE,PERCENT,,,69.7417,,,,,,,,,,,,,66.75462,62.249,,,69.24157,58.79828,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",584,Marshall Islands,G,MALE,PERCENT,,,69.31217,,,,,,,,,,,,,59.09091,64.66069,,,68.46361,62.08791,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",480,Mauritius,G,BOTHSEX,PERCENT,76.792,78.07907,81.34552,93.22472,93.69369,94.36582,92.09592,90.96033,88.79502,90.44212,92.24828,90.50677,98.29123,98.22808,94.80449,95.03902,94.00344,90.62157,89.36503,91.23113,90.78212,90.78212,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",480,Mauritius,G,FEMALE,PERCENT,76.92094,79.17548,81.47735,94.42124,93.69379,94.81034,93.41586,92.11497,89.36193,91.71391,92.51514,90.02503,99.44821,99.70892,94.62455,97.10433,95.18178,89.72981,90.74327,91.89231,88.18225,88.18225,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",480,Mauritius,G,MALE,PERCENT,76.66637,77.0116,81.21737,92.06399,93.6936,93.9365,90.82365,89.84978,88.25052,89.22143,91.9921,90.96944,97.17902,96.80214,94.97796,93.04776,92.8682,91.47989,88.03919,90.59524,93.2846,93.2846,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",484,Mexico,G,BOTHSEX,PERCENT,87.99946,87.87731,86.62562,88.13942,92.00189,97.81742,99.95251,99.87468,99.65151,99.45183,99.50969,99.48808,99.36023,99.25348,99.15196,99.13142,99.1189,99.04342,99.08646,99.05206,,,,MEX
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",484,Mexico,G,FEMALE,PERCENT,88.66326,88.52738,87.20115,88.44754,92.26207,97.92331,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,MEX
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",484,Mexico,G,MALE,PERCENT,87.35939,87.25158,86.07152,87.8422,91.75018,97.71469,99.90638,99.75301,99.314,98.92264,99.03767,98.99581,98.74629,98.53848,98.34107,98.30194,98.27799,98.13031,98.21401,98.14617,,,,MEX
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",583,Micronesia (Federated States of),G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,73.04167,67.26439,,,68.00169,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",583,Micronesia (Federated States of),G,FEMALE,PERCENT,,,,,,,,,,,,,,,,68.10491,63.89831,,,65.56522,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",583,Micronesia (Federated States of),G,MALE,PERCENT,,,,,,,,,,,,,,,,77.83251,70.52545,,,70.2946,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",496,Mongolia,G,BOTHSEX,PERCENT,,,,,,,,96.51212,95.41503,90.65775,97.97676,97.3858,88.87955,94.96985,98.35528,91.57605,89.97231,94.61746,94.14932,96.11396,,,,MNG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",496,Mongolia,G,FEMALE,PERCENT,,,,,,,,100,100,92.29555,99.14083,100,88.79353,96.58391,97.80767,92.00499,90.12713,94.07871,94.52253,95.09861,,,,MNG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",496,Mongolia,G,MALE,PERCENT,,,,,,,,93.0814,90.90977,89.05319,96.83789,94.82944,88.96362,93.39287,98.8903,91.15698,89.82107,95.1435,93.7851,97.10451,,,,MNG
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",499,Montenegro,G,BOTHSEX,PERCENT,,,,70.21149,,73.76025,91.09131,92.18594,100,,,,,,,65.74495,62.52704,68.5847,75.00658,76.71196,83.78304,,,MNE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",499,Montenegro,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,63.53035,61.55283,68.89009,73.14458,75.89686,82.88724,,,MNE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",499,Montenegro,G,MALE,PERCENT,,,,,,,,,,,,,,,,67.75983,63.41523,68.30534,76.71717,77.46442,84.61335,,,MNE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",500,Montserrat,G,BOTHSEX,PERCENT,76.09819,,97.67442,,84.6981,80.64516,97.4359,89.98576,,83.56164,,,,,,,91.22807,,93.43715,89.83051,,,,
