Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Location,Reporting Type,Sex,Type of skill,Units,2013,2014,2015,2016,2017,2018,2019,2020,ISO3,latest_value,latest_value_year
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",604,Peru,,,G,MALE,COPA,PERCENT,,,,,,32.87109,33.00284,,PER,33.00284,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",604,Peru,,,G,MALE,EMAIL,PERCENT,,,,,,33.20075,30.65198,,PER,30.65198,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",604,Peru,,,G,MALE,EPRS,PERCENT,,,,,,20.4273,22.04351,,PER,22.04351,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",604,Peru,,,G,MALE,INST,PERCENT,,,,,,18.04137,17.60866,,PER,17.60866,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",604,Peru,,,G,MALE,PCPR,PERCENT,,,,,,4.53049,,,PER,4.53049,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",604,Peru,,,G,MALE,SOFT,PERCENT,,,,,,14.99753,15.31797,,PER,15.31797,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",604,Peru,,,G,MALE,TRAF,PERCENT,,,,,,21.10825,23.16629,,PER,23.16629,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",608,Philippines,,,G,BOTHSEX,ARSP,PERCENT,,,,,,,2.04437,,PHL,2.04437,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",608,Philippines,,,G,BOTHSEX,COPA,PERCENT,,,,,,,6.41662,,PHL,6.41662,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",608,Philippines,,,G,BOTHSEX,EMAIL,PERCENT,,,,,,,6.92972,,PHL,6.92972,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",608,Philippines,,,G,BOTHSEX,EPRS,PERCENT,,,,,,,2.34339,,PHL,2.34339,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",608,Philippines,,,G,BOTHSEX,PCPR,PERCENT,,,,,,,0.67008,,PHL,0.67008,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",608,Philippines,,,G,BOTHSEX,SOFT,PERCENT,,,,,,,2.96785,,PHL,2.96785,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",608,Philippines,,,G,BOTHSEX,TRAF,PERCENT,,,,,,,5.67469,,PHL,5.67469,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,ARSP,PERCENT,,36.05415,23.7616,27.87724,28.08768,28.84999,27.90017,28.44136,POL,28.44136,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,CMFL,PERCENT,,54.88256,46.4161,50.73635,51.78399,49.85615,51.34612,,POL,51.34612,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,COPA,PERCENT,,50.16229,34.0465,,,,,,POL,34.0465,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,EMAIL,PERCENT,49.89,52.23454,,,,,,,POL,52.23454,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,EPRS,PERCENT,,21.61917,21.2181,25.15639,26.89886,26.85564,23.55214,28.04235,POL,28.04235,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,INST,PERCENT,,38.54202,,,,,,,POL,38.54202,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,PCPR,PERCENT,,5.56873,2.1935,2.60739,3.21194,3.31671,3.46221,5.32226,POL,5.32226,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,SOFT,PERCENT,,,26.8396,32.58786,,33.94278,38.89235,46.25796,POL,46.25796,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,BOTHSEX,TRAF,PERCENT,,39.70873,43.39578,46.68165,48.72299,46.99547,48.42019,53.11884,POL,53.11884,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,ARSP,PERCENT,,34.9046,22.6273,27.21764,26.7241,27.6391,26.40331,27.7357,POL,27.7357,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,CMFL,PERCENT,,53.2593,43.604,48.50558,49.28873,47.61522,,,POL,47.61522,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,COPA,PERCENT,,48.7659,33.055,,,,,,POL,33.055,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,EMAIL,PERCENT,49.0231,,,,,,,,POL,49.0231,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,EPRS,PERCENT,,20.1985,20.2294,25.14562,26.30113,26.21661,22.87656,27.76713,POL,27.76713,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,INST,PERCENT,,31.5215,,,,,,,POL,31.5215,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,PCPR,PERCENT,,3.3411,0.9086,1.0397,1.60198,1.4875,1.82293,3.52426,POL,3.52426,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,SOFT,PERCENT,,,20.9478,26.02576,,27.85682,33.59711,40.83406,POL,40.83406,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,FEMALE,TRAF,PERCENT,,35.9909,39.5784,43.05309,44.78142,43.73119,44.79041,49.95481,POL,49.95481,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,ARSP,PERCENT,,37.3529,25.0592,28.56104,29.5013,30.10609,29.45399,29.17542,POL,29.17542,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,CMFL,PERCENT,,56.7165,49.6329,53.04897,54.37082,52.18078,,,POL,52.18078,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,COPA,PERCENT,,51.7399,35.1807,,,,,,POL,35.1807,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,EMAIL,PERCENT,50.8601,,,,,,,,POL,50.8601,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,EPRS,PERCENT,,23.2242,22.3491,25.16755,27.51852,27.51854,24.25342,28.32866,POL,28.32866,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,INST,PERCENT,,46.4736,,,,,,,POL,46.4736,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,PCPR,PERCENT,,8.0854,3.6633,4.23261,4.88098,5.21423,5.16385,7.19259,POL,7.19259,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,SOFT,PERCENT,,,33.5791,39.39077,,40.25603,44.38905,51.90005,POL,51.90005,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",616,Poland,,,G,MALE,TRAF,PERCENT,,43.9091,47.7624,50.44338,52.80921,50.38165,52.18806,56.41016,POL,56.41016,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,ARSP,PERCENT,,46.52291,35.95129,35.75471,38.00547,,37.17238,,PRT,37.17238,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,CMFL,PERCENT,,61.10018,48.71655,48.66786,49.98384,,49.21668,,PRT,49.21668,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,COPA,PERCENT,,58.35709,48.47491,47.4921,,,49.21668,,PRT,49.21668,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,EMAIL,PERCENT,53.1266,,,,,,,,PRT,53.1266,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,EPRS,PERCENT,,40.30663,34.66677,34.34555,36.28869,,34.56398,,PRT,34.56398,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,INST,PERCENT,,47.07297,,,,,,,PRT,47.07297,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,PCPR,PERCENT,,7.86493,6.54202,6.45333,7.9849,,8.17325,,PRT,8.17325,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,SOFT,PERCENT,,,31.39785,31.89232,36.73643,,40.86026,,PRT,40.86026,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,BOTHSEX,TRAF,PERCENT,,49.9056,45.11347,44.42431,46.91022,,42.27976,,PRT,42.27976,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,ARSP,PERCENT,,43.97551,32.6661,32.899,34.85799,,33.65691,,PRT,33.65691,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,CMFL,PERCENT,,58.0769,44.65909,45.38399,48.31216,,,,PRT,48.31216,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,COPA,PERCENT,,55.70069,45.71731,44.7376,,,46.13,,PRT,46.13,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,EMAIL,PERCENT,50.49661,,,,,,,,PRT,50.49661,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,EPRS,PERCENT,,39.5744,33.16551,34.30801,35.53611,,34.31961,,PRT,34.31961,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,INST,PERCENT,,40.6432,,,,,,,PRT,40.6432,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,PCPR,PERCENT,,4.4719,3.90271,4.85099,5.87834,,5.72625,,PRT,5.72625,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,SOFT,PERCENT,,,25.3529,27.08749,32.35987,,37.14985,,PRT,37.14985,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,FEMALE,TRAF,PERCENT,,45.34729,40.72089,41.3635,44.23666,,39.12032,,PRT,39.12032,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,ARSP,PERCENT,,49.29341,39.5285,38.87019,41.4448,,41.02568,,PRT,41.02568,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,CMFL,PERCENT,,64.3882,53.13471,52.25051,51.81053,,,,PRT,51.81053,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,COPA,PERCENT,,61.24609,51.47749,50.49711,,,52.59999,,PRT,52.59999,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,EMAIL,PERCENT,55.9686,,,,,,,,PRT,55.9686,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,EPRS,PERCENT,,41.103,36.3015,34.38651,37.11102,,34.83182,,PRT,34.83182,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,INST,PERCENT,,54.0658,,,,,,,PRT,54.0658,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,PCPR,PERCENT,,11.55511,9.4159,8.2014,10.28677,,10.8554,,PRT,10.8554,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,SOFT,PERCENT,,,37.98009,37.13429,41.51879,,44.92723,,PRT,44.92723,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",620,Portugal,,,G,MALE,TRAF,PERCENT,,54.863,49.8965,47.76351,49.83168,,45.74281,,PRT,45.74281,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,ARSP,PERCENT,,,31.82776,30.10319,28.47636,26.84957,24.93565,23.24223,QAT,23.24223,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,CMFL,PERCENT,,,60.93807,59.56392,58.28781,57.01175,55.54273,,QAT,55.54273,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,COPA,PERCENT,,,33.46056,36.15759,38.8433,41.52917,44.29883,54.16482,QAT,54.16482,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,EMAIL,PERCENT,,,56.0357,56.55281,57.14231,57.73196,58.21415,58.72299,QAT,58.72299,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,EPRS,PERCENT,,,26.36307,25.36284,24.37348,23.38385,22.20235,21.20855,QAT,21.20855,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,INST,PERCENT,,,27.33988,29.57553,31.76942,33.96334,36.29345,38.48044,QAT,38.48044,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,PCPR,PERCENT,,,5.58146,5.51035,5.4286,5.34676,5.05598,,QAT,5.05598,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,SOFT,PERCENT,,,37.30074,37.32421,37.29883,37.27364,37.12331,37.11514,QAT,37.11514,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,BOTHSEX,TRAF,PERCENT,,,43.46459,40.48493,37.57414,34.66328,31.93102,29.0906,QAT,29.0906,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,ARSP,PERCENT,,,27.04581,25.48656,23.92723,22.36797,20.34715,18.8947,QAT,18.8947,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,CMFL,PERCENT,,,56.14722,56.07405,56.00077,55.92773,55.31685,,QAT,55.31685,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,COPA,PERCENT,,,34.00855,37.55323,41.09782,44.64259,48.59055,55.15099,QAT,55.15099,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,EMAIL,PERCENT,,,52.49915,54.87424,57.24936,59.62456,61.80408,64.1684,QAT,64.1684,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,EPRS,PERCENT,,,25.84317,25.4077,24.97242,24.53687,23.60488,23.13427,QAT,23.13427,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,INST,PERCENT,,,29.38064,32.07406,34.76752,37.46088,40.25275,42.87294,QAT,42.87294,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,PCPR,PERCENT,,,6.10403,5.61136,5.11848,4.62579,3.60387,,QAT,3.60387,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,SOFT,PERCENT,,,39.6794,38.33093,36.98229,35.63389,33.86157,32.50131,QAT,32.50131,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,FEMALE,TRAF,PERCENT,,,40.09983,37.03763,33.97544,30.91304,28.35445,25.29636,QAT,25.29636,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,ARSP,PERCENT,,,36.6051,34.90824,33.21113,31.51407,29.71149,27.76339,QAT,27.76339,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,CMFL,PERCENT,,,65.72429,63.19621,60.66819,58.14002,55.77781,,QAT,55.77781,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,COPA,PERCENT,,,32.9131,34.70498,36.49678,38.28869,39.83209,53.14297,QAT,53.14297,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,EMAIL,PERCENT,,,59.56883,58.29988,57.03089,55.76211,54.47764,53.0557,QAT,53.0557,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,EPRS,PERCENT,,,26.88246,25.31615,23.75009,22.18377,20.74251,19.20131,QAT,19.20131,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,INST,PERCENT,,,25.30109,26.97502,28.64896,30.32305,32.17247,33.88159,QAT,33.88159,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,PCPR,PERCENT,,,5.05939,5.40521,5.75138,6.09715,6.56745,,QAT,6.56745,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,SOFT,PERCENT,,,34.92437,36.2764,37.62828,38.98032,40.51809,41.90728,QAT,41.90728,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",634,Qatar,,,G,MALE,TRAF,PERCENT,,,46.8261,44.07292,41.3197,38.56658,35.65349,33.06838,QAT,33.06838,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,ARSP,PERCENT,,,55.67186,60.60621,43.57606,43.13112,44.42991,49.67028,KOR,49.67028,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,CMFL,PERCENT,,,,,74.78145,83.69524,84.9461,79.50682,KOR,79.50682,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,COPA,PERCENT,,,,,61.82875,78.82953,76.65041,80.16304,KOR,80.16304,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,EMAIL,PERCENT,,,60.809,64.58916,57.4379,68.05023,74.54152,73.70576,KOR,73.70576,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,EPRS,PERCENT,,,,,35.85351,36.90453,38.69654,42.01614,KOR,42.01614,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,INST,PERCENT,,,38.89033,43.6091,53.50068,52.5258,53.96132,57.37828,KOR,57.37828,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,PCPR,PERCENT,,,4.79118,4.36763,4.8959,5.56063,5.86296,7.0461,KOR,7.0461,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,SOFT,PERCENT,,,48.73657,56.18882,51.00982,51.03273,52.50412,54.22074,KOR,54.22074,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,BOTHSEX,TRAF,PERCENT,,,47.78333,51.39956,48.41656,50.31892,51.09691,56.12567,KOR,56.12567,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,FEMALE,ARSP,PERCENT,,,49.3953,54.99273,35.47301,36.89694,39.79881,44.84588,KOR,44.84588,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,FEMALE,CMFL,PERCENT,,,,,76.44805,79.62462,,,KOR,79.62462,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,FEMALE,COPA,PERCENT,,,,,55.6934,73.64888,82.5829,76.67842,KOR,76.67842,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,FEMALE,EMAIL,PERCENT,,,55.0189,58.65253,51.36743,61.79355,72.55587,69.78239,KOR,69.78239,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",410,Republic of Korea,,,G,FEMALE,EPRS,PERCENT,,,,,29.20505,31.11119,33.68059,36.36079,KOR,36.36079,2020
