Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Type of skill,Units,2000,2001,2003,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,ISO3,latest_value,latest_value_year
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),764,Thailand,LOWSEC,G,MALE,SKILL_READ,PERCENT,48.9,,42.81,,39.01,,,44.51,,,51.4,,,40.88,,,30.54,,,THA,30.54,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),764,Thailand,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,43.41,,,,,,,,,,THA,43.41,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),764,Thailand,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,46.79,,,,,,,,,,THA,46.79,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),764,Thailand,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,40.1,,,,,,,,,,THA,40.1,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,40.21,,,,,47,,TGO,47,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,18.77,,,,,24.5,,TGO,24.5,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,36.93,,,,,47,,TGO,47,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,17.44,,,,,25.2,,TGO,25.2,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,43.1,,,,,49.2,,TGO,49.2,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,19.95,,,,,22.6,,TGO,22.6,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,19.7,,,,,15.9,,TGO,15.9,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,15.8,,,,,19.4,,TGO,19.4,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,17.34,,,,,15.9,,TGO,15.9,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,16.05,,,,,20.2,,TGO,20.2,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,19.85,,,,,15.8,,TGO,15.8,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),768,Togo,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,13.81,,,,,18.5,,TGO,18.5,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),776,Tonga,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,25.4,,,25.4,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),776,Tonga,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,46.9,,,46.9,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),776,Tonga,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,20.9,,,20.9,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),776,Tonga,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,45.9,,,45.9,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),776,Tonga,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,29,,,29,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),776,Tonga,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,47.6,,,47.6,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,46.81,,,,,,47.75,,,,,,TTO,47.75,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,55.19,,,,,,57.52,,,,,,TTO,57.52,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,48.77,,,,,,51.93,,,,,,TTO,51.93,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,65.56,,,,,,66.78,,,,,,TTO,66.78,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,44.82,,,,,,43.46,,,,,,TTO,43.46,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,44.63,,,,,,48.02,,,,,,TTO,48.02,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,64.38,,,,,78,,,,,80.34,,,,,TTO,80.34,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,70.47,,,,,84,,,,,84.52,,,,,TTO,84.52,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),780,Trinidad and Tobago,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,58.94,,,,,72.6,,,,,75.41,,,,,TTO,75.41,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,15.4,,,TUN,15.4,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,47,,,TUN,47,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,14.7,,,TUN,14.7,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,48.1,,,TUN,48.1,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,16,,,TUN,16,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,45.9,,,TUN,45.9,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,22.01,,27.53,,,26.43,,,32.25,,,25.19,,,,,,TUN,25.19,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,37.29,,40.98,,,49.84,,,50.7,,,28.42,,,,,,TUN,28.42,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,20.4,,24.79,,,22.62,,,28.67,,,23.62,,,,,,TUN,23.62,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,42.55,,47.99,,,56.56,,,57.41,,,32.68,,,,,,TUN,32.68,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,23.67,,30.53,,,30.64,,,36.34,,,27.02,,,,,,TUN,27.02,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,31.87,,33.32,,,42.44,,,43.01,,,23.49,,,,,,TUN,23.49,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,8.94,,,8.8,,,,11.29,,,,,,,,,,TUN,11.29,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,9.02,,,9.09,,,,10.75,,,,,,,,,,TUN,10.75,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),788,Tunisia,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,8.87,,,8.56,,,,11.77,,,,,,,,,,TUN,11.77,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,32.87,,,,40.4,,,,42.39,,,,56.36,,TUR,56.36,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,63.21,,67.83,,,75.49,,,78.37,,,60.02,,,73.87,,,TUR,73.87,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,33.15,,,,41.55,,,,43.49,,,,58.99,,TUR,58.99,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,72.15,,78.49,,,85.02,,,87.83,,,66.13,,,79.4,,,TUR,79.4,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,32.67,,,,39.28,,,,41.48,,,,53.67,,TUR,53.67,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,55.89,,58.99,,,66.56,,,69.1,,,53.93,,,68.43,,,TUR,68.43,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,51.02,,,,57.09,,,,70.42,,TUR,70.42,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,72.31,,,,,,,,,,,,,,,,,,TUR,72.31,2001
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,50.78,,,,56.38,,,,70.36,,TUR,70.36,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,76.54,,,,,,,,,,,,,,,,,,TUR,76.54,2001
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,51.25,,,,57.79,,,,70.63,,TUR,70.63,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),792,Turkey,PRIMAR,G,MALE,SKILL_READ,PERCENT,,68.25,,,,,,,,,,,,,,,,,,TUR,68.25,2001
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),795,Turkmenistan,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,53.2,,TKM,53.2,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),795,Turkmenistan,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,71.3,,TKM,71.3,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),795,Turkmenistan,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,57.7,,TKM,57.7,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),795,Turkmenistan,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,74.9,,TKM,74.9,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),795,Turkmenistan,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,49.8,,TKM,49.8,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),795,Turkmenistan,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,68.6,,TKM,68.6,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),796,Turks and Caicos Islands,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,44.9,,,44.9,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),796,Turks and Caicos Islands,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,61.4,,,61.4,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),796,Turks and Caicos Islands,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,47.5,,,47.5,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),796,Turks and Caicos Islands,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,68.5,,,68.5,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),796,Turks and Caicos Islands,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,42.1,,,42.1,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),796,Turks and Caicos Islands,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,47.8,,,47.8,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,23.2,21,,,,,,UGA,21,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,20.2,33.2,,,,,,UGA,33.2,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,23,20.3,,,,,,UGA,20.3,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,23.3,33.8,,,,,,UGA,33.8,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,23.4,21.9,,,,,,UGA,21.9,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,17.3,32.5,,,,,,UGA,32.5,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,41.5,,,,,,,UGA,41.5,2014
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,49.3,,,,,,,UGA,49.3,2014
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,33.7,,,,,,,UGA,33.7,2014
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,48.5,,,,,,,UGA,48.5,2014
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,48.7,,,,,,,UGA,48.7,2014
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,49.8,,,,,,,UGA,49.8,2014
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,20.7,,52.6,,,,,,UGA,52.6,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,50.5,,51.9,,,,,,UGA,51.9,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,16.8,,48.2,,,,,,UGA,48.2,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,48.3,,52.1,,,,,,UGA,52.1,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,24.8,,56.9,,,,,,UGA,56.9,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),800,Uganda,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,53.5,,51.6,,,,,,UGA,51.6,2015
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,46.12,,,,52.73,,,,,,,,,,UKR,52.73,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,74.09,,,UKR,74.09,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,46.26,,,,51.2,,,,,,,,,,UKR,51.2,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,81.14,,,UKR,81.14,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,45.98,,,,54.28,,,,,,,,,,UKR,54.28,2011
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,67.75,,,UKR,67.75,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,50.17,,,,,,,,,,,,,,UKR,50.17,2007
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,49.44,,,,,,,,,,,,,,UKR,49.44,2007
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,50.86,,,,,,,,,,,,,,UKR,50.86,2007
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,42.48,,,,46.44,,,,50.15,,ARE,50.15,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,60.17,,,64.47,,,59.59,,,57.06,,,ARE,57.06,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,44.98,,,,48.28,,,,51.35,,ARE,51.35,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,73.19,,,77,,,70.5,,,68.09,,,ARE,68.09,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,39.99,,,,44.8,,,,49.77,,ARE,49.77,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,47.12,,,51.41,,,48.39,,,45.73,,,ARE,45.73,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,35.01,,,,42.48,,,,53.42,,ARE,53.42,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,63.98,,,,,67.57,,,,,ARE,67.57,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,34.93,,,,42.58,,,,51.9,,ARE,51.9,2019
